transect,quad,species,height_mm,mxdiam_mm,flws,frts,buds,data_notes,data_entry_notes,,,,,,,,,,,,,,,,,,
TM-6,10,vacova,34,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-6,10,vacova,71,210,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-6,10,vacova,83,273,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-6,10,vacova,95,240,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-6,10,vacova,100,510,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,6,vacova,16,18,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,6,vacova,100,74,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,6,phyemp,249,445,1,0,38,,,,,,,,,,,,,,,,,,,,
TM-7,6,phyemp,135,240,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,6,casmer,245,750,11,1,9,,,,,,,,,,,,,,,,,,,,
TM-7,7,vacova,30,116,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,vacova,28,103,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,vacova,23,190,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,vacova,55,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,phyemp,210,235,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,casmer,100,170,1,5,1,,Cant tell if flwrs is 1 or 10,,,,,,,,,,,,,,,,,,
TM-7,7,phyemp,175,390,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,7,vacova,130,165,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,phyemp,115,765,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,phyemp,10,125,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,vacova,90,40,0,0,0,PR-evious spelling mistake,,,,,,,,,,,,,,,,,,,
TM-7,8,vacova,32,110,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,vacova,10,160,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,vacova,40,25,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,vacova,30,60,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,8,casmer,36,225,3,1,0,,,,,,,,,,,,,,,,,,,,
TM-7,9,vacova,12,8,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,9,vacova,36,240,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,9,vacova,109,395,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,9,phyemp,142,400,12,1,4,,,,,,,,,,,,,,,,,,,,
TM-7,9,phyemp,146,60,1,0,5,,,,,,,,,,,,,,,,,,,,
TM-7,9,casmer,120,650,3,3,5,,,,,,,,,,,,,,,,,,,,
TM-7,10,vacova,225,850,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,10,phyemp,182,1000,10,31,2,,,,,,,,,,,,,,,,,,,,
TM-7,10,casmer,112,730,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,1,phyemp,70,255,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,1,phyemp,130,540,72,1,68,,,,,,,,,,,,,,,,,,,,
TM-7,1,phyemp,7,98,0,1,1,,,,,,,,,,,,,,,,,,,,
TM-7,1,casmer,48,300,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,1,casmer,127,210,1,0,1,,,,,,,,,,,,,,,,,,,,
TM-7,1,casmer,141,250,5,0,5,,,,,,,,,,,,,,,,,,,,
TM-7,1,casmer,84,650,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,2,phyemp,70,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,2,phyemp,60,150,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,2,phyemp,91,400,11,0,25,,,,,,,,,,,,,,,,,,,,
TM-7,2,casmer,125,410,4,0,3,,,,,,,,,,,,,,,,,,,,
TM-7,2,cancer,60,286,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,2,casmer,100,180,2,0,7,,,,,,,,,,,,,,,,,,,,
TM-7,2,vacova,59,250,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,3,phyemp,280,480,8,9,66,,,,,,,,,,,,,,,,,,,,
TM-7,3,phyemp,240,360,56,0,34,,,,,,,,,,,,,,,,,,,,
TM-7,3,casmer,220,1120,113,0,45,,,,,,,,,,,,,,,,,,,,
TM-7,3,vacova,225,1120,1,5,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,casmer,194,240,0,27,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,casmer,125,550,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,phyemp,287,500,40,2,26,,,,,,,,,,,,,,,,,,,,
TM-7,4,phyemp,220,493,1,18,4,,,,,,,,,,,,,,,,,,,,
TM-7,4,vacova,190,525,0,3,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,vacova,10,115,0,1,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,vacova,130,429,2,2,0,,,,,,,,,,,,,,,,,,,,
TM-7,4,vacova,64,291,1,0,1,,,,,,,,,,,,,,,,,,,,
TM-7,4,casmer,136,730,23,0,10,,,,,,,,,,,,,,,,,,,,
TM-7,5,vacova,25,180,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,vacova,7,13,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,vacova,20,100,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,vacova ,15,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,vacova,34,71,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,phyemp,22,48,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,phyemp,25,225,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,phyemp,37,55,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,phyemp,57,125,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,phyemp,168,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-7,5,casmer,62,190,0,0,2,,,,,,,,,,,,,,,,,,,,
TM-8,5,phyemp,150,670,0,0,31,,,,,,,,,,,,,,,,,,,,
TM-8,5,phyemp,80,140,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,5,phyemp,80,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,5,phyemp,120,240,0,0,7,,,,,,,,,,,,,,,,,,,,
TM-8,5,vacova,70,700,21,0,4,,,,,,,,,,,,,,,,,,,,
TM-8,5,vacova,50,640,3,0,2,,,,,,,,,,,,,,,,,,,,
TM-8,5,casmer,90,620,15,0,21,,,,,,,,,,,,,,,,,,,,
TM-8,5,casmer,120,640,73,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,5,casmer,60,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,6,phyemp,100,820,0,0,6,,,,,,,,,,,,,,,,,,,,
TM-8,6,phyemp,30,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,6,phyemp,40,30,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,6,vacova,60,1050,32,0,7,,,,,,,,,,,,,,,,,,,,
TM-8,6,casmer,100,1120,37,0,43,,,,,,,,,,,,,,,,,,,,
TM-8,7,phyemp,90,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,7,phyemp,120,190,0,0,11,,,,,,,,,,,,,,,,,,,,
TM-8,7,vacova,80,1120,24,0,3,,,,,,,,,,,,,,,,,,,,
TM-8,7,casmer,130,1120,77,1,46,,,,,,,,,,,,,,,,,,,,
TM-8,8,phyemp,120,220,4,0,3,,,,,,,,,,,,,,,,,,,,
TM-8,8,phyemp,100,240,0,0,14,,,,,,,,,,,,,,,,,,,,
TM-8,8,phyemp,150,250,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,8,phyemp,130,210,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,8,vacova,80,1120,15,0,4,,,,,,,,,,,,,,,,,,,,
TM-8,8,casmer,130,1120,72,11,18,,,,,,,,,,,,,,,,,,,,
TM-8,9,phyemp,140,190,1,1,3,,,,,,,,,,,,,,,,,,,,
TM-8,9,phyemp,120,50,3,0,9,,,,,,,,,,,,,,,,,,,,
TM-8,9,phyemp,210,90,16,0,12,,,,,,,,,,,,,,,,,,,,
TM-8,9,phyemp,190,320,6,1,5,,,,,,,,,,,,,,,,,,,,
TM-8,9,phyemp,140,150,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,9,vacova,100,1120,9,0,1,,,,,,,,,,,,,,,,,,,,
TM-8,9,vacova,110,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,9,casmer,70,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,9,casmer,160,950,16,5,1,,,,,,,,,,,,,,,,,,,,
TM-8,10,phyemp,150,530,3,4,2,,,,,,,,,,,,,,,,,,,,
TM-8,10,phyemp,170,130,10,7,1,,,,,,,,,,,,,,,,,,,,
TM-8,10,phyemp,130,240,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,10,phyemp,130,380,8,8,1,,,,,,,,,,,,,,,,,,,,
TM-8,10,phyemp,130,220,18,12,0,,,,,,,,,,,,,,,,,,,,
TM-8,10,vacova,190,1120,5,95,0,,,,,,,,,,,,,,,,,,,,
TM-8,10,casmer,80,100,1,9,0,,,,,,,,,,,,,,,,,,,,
TM-8,1,phyemp,130,700,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,1,phyemp,110,280,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,1,phyemp,120,140,7,0,13,,,,,,,,,,,,,,,,,,,,
TM-8,1,phyemp,30,45,0,0,17,,,,,,,,,,,,,,,,,,,,
TM-8,1,vacova,80,1120,0,0,10,,,,,,,,,,,,,,,,,,,,
TM-8,1,casmer,140,980,26,2,6,,,,,,,,,,,,,,,,,,,,
TM-8,1,casmer,80,210,18,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,2,phyemp,100,410,0,0,8,,,,,,,,,,,,,,,,,,,,
TM-8,2,phyemp,160,420,0,0,25,,,,,,,,,,,,,,,,,,,,
TM-8,2,phyemp,90,300,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,2,vacova,80,1120,8,0,3,,,,,,,,,,,,,,,,,,,,
TM-8,2,casmer,180,1120,65,1,23,,,,,,,,,,,,,,,,,,,,
TM-8,3,phyemp,110,100,2,0,9,,,,,,,,,,,,,,,,,,,,
TM-8,3,phyemp,80,200,2,0,4,,,,,,,,,,,,,,,,,,,,
TM-8,3,phyemp,180,520,1,0,45,,,,,,,,,,,,,,,,,,,,
TM-8,3,phyemp,140,280,2,0,15,,,,,,,,,,,,,,,,,,,,
TM-8,3,phyemp,150,180,1,0,47,,,,,,,,,,,,,,,,,,,,
TM-8,3,vacova,80,1120,11,0,1,,,,,,,,,,,,,,,,,,,,
TM-8,3,casmer,70,230,6,0,1,,,,,,,,,,,,,,,,,,,,
TM-8,3,casmer,60,280,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,3,casmer,70,200,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-8,3,casmer,140,860,64,0,18,,,,,,,,,,,,,,,,,,,,
TM-8,3,casmer,100,280,12,0,5,,,,,,,,,,,,,,,,,,,,
TM-8,4,phyemp,110,1120,3,0,62,,,,,,,,,,,,,,,,,,,,
TM-8,4,vacova,60,1120,9,0,10,,,,,,,,,,,,,,,,,,,,
TM-8,4,casmer,120,1120,98,3,122,,,,,,,,,,,,,,,,,,,,
TM-25,1,vacova,30,310,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,1,vacova,40,340,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,2,vacova,70,85,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,3,phyemp,250,710,5,5,1,,,,,,,,,,,,,,,,,,,,
TM-25,3,phyemp,150,320,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,3,vacova,55,320,4,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,3,vacova,75,460,6,2,0,,,,,,,,,,,,,,,,,,,,
TM-25,4,phyemp,130,430,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,4,phyemp,145,770,0,0,4,,,,,,,,,,,,,,,,,,,,
TM-25,4,phyemp,130,280,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,4,phyemp,240,290,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,4,carspp,85,130,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,phyemp,55,100,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,phyemp,85,240,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,phyemp,45,140,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,phyemp,95,380,6,0,8,,,,,,,,,,,,,,,,,,,,
TM-25,5,phyemp,75,220,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,vacova,75,90,0,3,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,vacova,55,120,1,2,0,,,,,,,,,,,,,,,,,,,,
TM-25,5,vacova,60,310,1,0,3,,,,,,,,,,,,,,,,,,,,
TM-25,6,phyemp,135,360,0,0,18,,,,,,,,,,,,,,,,,,,,
TM-25,6,phyemp,110,350,0,0,19,,,,,,,,,,,,,,,,,,,,
TM-25,6,phyemp,45,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,6,carspp,40,100,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,carspp,40,110,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,carspp,30,320,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,carspp,55,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,carspp,35,140,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,carspp,45,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,7,phyemp,100,300,4,0,13,,,,,,,,,,,,,,,,,,,,
TM-25,7,phyemp,90,270,0,0,6,,,,,,,,,,,,,,,,,,,,
TM-25,8,carspp,40,310,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,carspp,30,180,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,carspp,25,230,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,carspp,60,140,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,phyemp,75,250,8,4,6,,,,,,,,,,,,,,,,,,,,
TM-25,8,phyemp,130,530,3,0,69,,,,,,,,,,,,,,,,,,,,
TM-25,8,phyemp,30,130,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,vacova,100,135,0,5,0,,,,,,,,,,,,,,,,,,,,
TM-25,8,vacova,70,160,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,casmer,45,270,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,phyemp,80,150,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,phyemp,35,220,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,phyemp,80,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,carspp,60,600,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,9,carspp,30,410,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,10,carspp,40,470,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,10,carspp,35,260,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,10,carspp,40,250,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-25,10,carspp,45,220,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,10,phyemp,155,300,0,0,10,,,,,,,,,,,,,,,,,,,,
TM-26,10,phyemp,60,140,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,10,phyemp,150,400,0,0,5,,,,,,,,,,,,,,,,,,,,
TM-26,10,phyemp,205,660,0,0,20,,,,,,,,,,,,,,,,,,,,
TM-26,10,casmer,85,340,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,10,carspp,90,190,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,10,carspp,110,250,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,phyemp,77,299,0,0,7,,,,,,,,,,,,,,,,,,,,
TM-26,1,phyemp,74,390,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,phyemp,60,253,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,phyemp,120,575,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,104,640,72,28,13,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,107,560,15,0,16,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,117,216,6,0,8,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,25,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,44,51,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,casmer,45,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,1,vacova,47,260,2,4,0,,Not sure if this is 97 or 47,,,,,,,,,,,,,,,,,,
TM-26,1,vacova,58,720,6,0,4,,,,,,,,,,,,,,,,,,,,
TM-26,1,vacova,105,495,11,27,4,,,,,,,,,,,,,,,,,,,,
TM-26,2,phyemp,102,334,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,2,phyemp,113,455,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,2,phyemp,95,310,0,0,6,,,,,,,,,,,,,,,,,,,,
TM-26,2,casmer,123,534,63,4,27,,,,,,,,,,,,,,,,,,,,
TM-26,2,casmer,99,584,40,12,13,,,,,,,,,,,,,,,,,,,,
TM-26,2,casmer,96,595,7,7,6,,,,,,,,,,,,,,,,,,,,
TM-26,2,vacova,40,180,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,2,vacova,48,123,0,2,3,,,,,,,,,,,,,,,,,,,,
TM-26,2,vacova,138,438,7,22,6,,,,,,,,,,,,,,,,,,,,
TM-26,2,vacova,41,218,0,1,1,,,,,,,,,,,,,,,,,,,,
TM-26,2,vacova,41,85,5,4,0,,,,,,,,,,,,,,,,,,,,
TM-26,3,casmer,120,107,54,4,56,,,,,,,,,,,,,,,,,,,,
TM-26,3,casmer,82,80,5,12,4,,,,,,,,,,,,,,,,,,,,
TM-26,3,phyemp,152,91,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,3,phyemp,140,340,0,0,6,,,,,,,,,,,,,,,,,,,,
TM-26,3,phyemp,102,181,0,0,2,,,,,,,,,,,,,,,,,,,,
TM-26,3,phyemp,135,380,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,3,phyemp,60,101,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,3,vacova,20,25,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,4,phyemp,826,238,28,0,64,,,,,,,,,,,,,,,,,,,,
TM-26,4,vacova,86,150,0,1,0,,,,,,,,,,,,,,,,,,,,
TM-26,4,vacova,70,137,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,4,casmer,130,380,13,0,6,,,,,,,,,,,,,,,,,,,,
TM-26,4,casmer,143,287,15,0,29,,,,,,,,,,,,,,,,,,,,
TM-26,4,casmer,82,224,5,0,17,,,,,,,,,,,,,,,,,,,,
TM-26,4,casmer,91,36,4,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,5,casmer,107,470,54,0,22,,,,,,,,,,,,,,,,,,,,
TM-26,5,casmer,94,200,3,0,3,,,,,,,,,,,,,,,,,,,,
TM-26,5,casmer,111,293,10,0,7,,,,,,,,,,,,,,,,,,,,
TM-26,5,casmer,140,580,24,0,27,,,,,,,,,,,,,,,,,,,,
TM-26,5,phyemp,180,258,0,0,8,,,,,,,,,,,,,,,,,,,,
TM-26,5,phyemp,174,512,0,0,11,,,,,,,,,,,,,,,,,,,,
TM-26,5,phyemp,162,155,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,6,casmer,170,630,54,2,0,,,,,,,,,,,,,,,,,,,,
TM-26,6,casmer,89,273,0,0,4,,,,,,,,,,,,,,,,,,,,
TM-26,6,casmer,101,280,5,1,14,,,,,,,,,,,,,,,,,,,,
TM-26,6,casmer,155,254,10,5,12,,,,,,,,,,,,,,,,,,,,
TM-26,6,casmer,112,330,5,3,9,,,,,,,,,,,,,,,,,,,,
TM-26,6,phyemp,169,430,0,0,38,,,,,,,,,,,,,,,,,,,,
TM-26,6,phyemp,74,296,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,6,phyemp,135,224,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,6,vacova,60,220,4,1,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,carspp,151,480,3,0,2,,,,,,,,,,,,,,,,,,,,
TM-26,7,carspp,130,65,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,phyemp,162,220,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,phyemp,57,730,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,phyemp,155,533,0,0,23,,,,,,,,,,,,,,,,,,,,
TM-26,7,phyemp,200,264,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,casmer,95,150,5,2,1,,,,,,,,,,,,,,,,,,,,
TM-26,7,casmer,129,590,0,0,49,,,,,,,,,,,,,,,,,,,,
TM-26,7,casmer,75,255,0,0,8,,,,,,,,,,,,,,,,,,,,
TM-26,7,casmer,104,300,4,0,7,,,,,,,,,,,,,,,,,,,,
TM-26,7,casmer,70,218,1,1,1,,,,,,,,,,,,,,,,,,,,
TM-26,7,vacova,135,172,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,7,vacova,77,225,4,0,2,,,,,,,,,,,,,,,,,,,,
TM-26,8,casmer,111,440,21,3,32,,,,,,,,,,,,,,,,,,,,
TM-26,8,casmer,61,310,4,0,13,,,,,,,,,,,,,,,,,,,,
TM-26,8,casmer,111,531,4,0,15,,,,,,,,,,,,,,,,,,,,
TM-26,8,casmer,48,105,0,0,2,,,,,,,,,,,,,,,,,,,,
TM-26,8,carspp,75,286,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,carspp,45,190,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,carspp,105,360,7,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,phyemp,220,340,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,phyemp,125,415,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,phyemp,104,275,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,phyemp,31,350,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,8,phyemp,95,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,9,vacova,115,185,8,0,3,,,,,,,,,,,,,,,,,,,,
TM-26,9,phyemp,116,218,1,2,0,,,,,,,,,,,,,,,,,,,,
TM-26,9,phyemp,175,590,0,0,72,,,,,,,,,,,,,,,,,,,,
TM-26,9,phyemp,119,225,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-26,9,phyemp,145,515,1,0,7,,,,,,,,,,,,,,,,,,,,
TM-26,9,casmer,118,520,36,4,30,,,,,,,,,,,,,,,,,,,,
TM-26,9,casmer,115,295,13,2,5,,,,,,,,,,,,,,,,,,,,
TM-27,1,phyemp,180,1000,18,0,11,,,,,,,,,,,,,,,,,,,,
TM-27,1,vacova,25,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,vacova,45,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,vacova,30,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,vacova,15,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,vacova,20,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,casmer,130,190,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,casmer,170,300,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,casmer,40,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,1,casmer,140,130,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,phyemp,160,800,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,phyemp,55,170,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,phyemp,80,230,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,phyemp,70,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,vacova,10,10,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,vacova,15,30,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,vacova,15,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,casmer,20,60,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,casmer,40,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,casmer,30,25,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,casmer,60,325,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,2,casmer,70,210,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,phyemp,5,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,phyemp,15,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,phyemp,50,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,phyemp,25,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,phyemp,40,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,vacova,15,10,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,vacova,10,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,casmer,70,360,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,3,casmer,25,105,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,phyemp,15,65,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,phyemp,10,35,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,phyemp,30,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,phyemp,30,60,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,phyemp,170,170,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,vacova,70,110,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,vacova,10,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,vacova,15,15,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,vacova,15,40,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,vacova,10,10,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,4,casmer,105,165,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,phyemp,185,200,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,phyemp,80,25,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,phyemp,140,155,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,phyemp,205,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,phyemp,195,120,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,vacova,135,340,7,10,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,vacova,70,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,vacova,80,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,vacova,90,130,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,5,casmer,140,270,12,6,3,,,,,,,,,,,,,,,,,,,,
